nuts,Annual Snowfall amount (mm) ensemble median - RCP8.5 - (2041 - 2070)
DE25B,
DE25C,
DE261,
DE262,
DE263,
DE932,13.9509859085083
DE933,22.76911735534668
DE934,20.62228012084961
DE935,20.474699020385742
DE936,15.630114555358887
DE937,20.7894229888916
DE938,
DE939,15.84095287322998
DE93A,
DE93B,21.759559631347656
DE941,13.40489673614502
DE942,12.763407707214355
DE943,19.949316024780273
DE944,
DE945,7.842710018157959
DE946,19.58856201171875
DE947,22.622209548950195
DE948,21.633811950683594
DE949,17.631694793701172
DE94A,15.874635696411133
DE94B,15.687750816345215
DE94C,21.44516372680664
DE94D,17.39659309387207
DE94E,
DE94F,20.670093536376953
DE94G,16.890748977661133
DE94H,22.048818588256836
DEA11,16.356752395629883
DEA12,12.542596817016602
DEA13,
DEA14,13.384613037109375
DE733,
DE734,
DE735,
DEA53,
DEA54,
DEA55,
DEA56,
DEA57,
DEA58,
DEA59,
DEA5A,
DEA5B,
DEA5C,
DEB11,
DEB12,
DEB13,
DEB14,
DEB15,
DEB17,
DEB18,
DEB1A,
DEB1B,
DEB1C,
DEB1D,
DEB21,
DEB22,
DEB23,
DEB24,
DEB25,
DEB31,
DEB32,
DEB33,
DEB34,
DEB35,
DEB36,
DEB37,
DEB38,
DEB39,
DEB3A,
DEB3B,
DEB3C,
DEB3D,
DEB3E,
DEB3F,
DEB3G,
DEB3H,
DEB3I,
DEB3J,
DEB3K,
DEC01,
DEC02,
DEC03,
DEC04,
DEC05,
DEC06,
DED21,
DED2C,
DED2D,
DED2E,
DED2F,
DED41,
DED42,
DED43,
DED44,
DED45,
DED51,
DED52,
DED53,
DEE01,
DEE02,
DEE03,
DEE04,
DEE05,
DEE06,
DEE07,
DEE08,
DEG0E,
DEG0F,
DEG0G,
DEG0H,
DEG0I,
DEG0J,
DEG0K,
DEG0L,
DEG0M,
DEG0N,
DEG0P,
DK011,9.6742582321167
DK012,18.406513214111328
DK013,30.22927474975586
DK014,16.711515426635742
DK021,27.01931381225586
DK022,19.601085662841797
DK031,21.986289978027344
DK032,17.244314193725586
DK041,24.27951431274414
DK042,27.58629608154297
DK050,26.66981315612793
EE001,
EE004,84.68745422363281
EE009,
EE00A,74.97530364990234
EE008,79.6154556274414
EL301,
EL302,
EL303,
EL304,
EL305,
EL306,
EL307,
EL411,
EL412,
EL413,
EL421,
EL422,
EL431,
EL432,
EL433,
EL434,
EL511,
EL512,
EL513,
EL514,
EL515,
EL521,
EL522,
EL523,
DEA15,
DEE09,
DEE0A,
DEE0B,
DEE0C,
DEE0D,18.56425666809082
DEE0E,
DEF01,32.60961151123047
DEF02,29.105854034423828
DEF03,22.730548858642578
DEF04,30.13340187072754
DEF05,28.535533905029297
DEF06,22.64371681213379
DEF07,22.21428871154785
DEF08,23.175172805786133
DEF09,19.895404815673828
DEF0A,33.167476654052734
DEF0B,34.901649475097656
DEF0C,44.1005744934082
DEF0D,27.14192771911621
DEF0E,22.19650650024414
DEF0F,30.00209617614746
DEG01,
DEG02,
DEG03,
DEG04,
DEG05,
DEG06,
DEG07,
DEG09,
DEG0A,
DEG0B,
DEG0C,
DEG0D,
DEA16,
DEA17,13.76403522491455
DEA18,
DEA19,
DEA1A,
DEA1B,9.76015567779541
DEA1C,
DEA1D,
DEA1E,13.874613761901855
DEA1F,10.516599655151367
DEA22,
DEA23,
DEA24,
DEA26,
DEA27,
DEA28,
DEA29,
DEA2A,
DEA2B,
DEA2C,
DEA2D,
DEA31,
DEA32,
DEA33,
DEA34,
DEA35,
DEA36,
DEA37,
DEA38,
DEA41,
DEA42,
DEA43,
DEA44,
DEA45,
DEA46,
DEA47,
DEA51,
DEA52,
FI1C4,65.30201721191406
FI1C5,125.45094299316406
FI1D1,
FI1D2,
FI1D3,
FI1D5,76.70905303955078
FI1D7,121.33857727050781
FI1D8,
FI1D9,81.34941101074219
FI200,57.90030288696289
FR101,3.269538640975952
EL524,
FI193,
FI194,76.50584411621094
FI195,65.10151672363281
FI196,42.005859375
FI197,
FI1B1,74.58647918701172
FI1C1,30.323596954345703
FI1C2,
FI1C3,108.01958465576172
EL642,
EL643,
EL644,
EL645,
EL651,0.0
EL652,
EL653,
ES111,
ES112,
ES113,
ES114,
ES120,
ES130,
ES211,
ES212,
ES213,
ES220,
ES230,
ES241,
ES242,
ES243,
ES300,
ES411,
ES412,
ES413,
ES414,
ES415,
ES416,
ES417,
ES418,
ES419,
EL525,
EL526,
EL527,
EL531,
EL532,
EL533,
EL541,
EL542,
EL543,
EL611,
EL612,
EL613,
EL621,
EL622,
EL623,
EL624,
EL631,
EL632,
EL633,
EL641,
ES531,
ES532,
ES533,
ES611,
ES612,
ES613,
ES614,
ES615,
ES616,
ES617,
ES618,
ES620,
ES630,
ES640,0.0
ES703,
ES704,
ES705,
ES706,
ES707,
ES708,
ES709,
HU321,
HU322,
ES421,
ES422,
ES423,
ES424,
ES425,
ES431,
ES432,
ES511,
ES512,
ES513,
ES514,
ES521,
ES522,
ES523,
HR022,
FR102,
FR103,
FR104,
FR105,
FR106,
FR107,
FR108,
FRB01,
FRB02,
FRB03,
FRB04,
FRB05,
FRB06,
FRC11,
FRC12,
FRC13,
FRC14,
FRC21,
FRC22,
FRC23,
FRC24,
FRD11,
FRG02,
FRG03,
FRG04,
FRG05,
FRH01,
FRH02,
FRH03,
FRH04,
FRI11,
FRI12,2.6577870845794678
FRI13,
FRI14,
FRI15,
FRI21,
FRI22,
FRI23,
FRI31,
FRI32,2.90749192237854
FRI33,
FRI34,
FRJ11,
FRJ12,
FRJ13,
FRJ14,
FRJ15,
FRJ21,
FRJ22,
FRJ23,
FRJ24,
FRJ25,
FRJ26,
FRJ27,
FRJ28,
FRK11,
FRK12,
FRK13,
FRY30,
FRY40,
FRY50,
HR031,
HR032,
HR033,
HR034,
HR035,
HR036,
HR037,
HR050,
HR065,
HR064,
HR062,
HR063,
HR061,
HR021,
HR023,
HR024,
HR025,
HR026,
HR027,
HR028,
HU110,
HU120,
HU211,
HU212,
HU213,
HU221,
HU222,
HU223,
HU231,
HU232,
HU233,
HU311,
HU312,
HU313,
LT025,
LT026,
HU323,
HU331,
HU332,
HU333,
IE041,
IE042,
IE051,
IE052,
IE053,
IE061,
IE062,
IE063,
IS001,14.345667839050293
FRD12,
FRD13,
FRD21,
ITF65,
FRK14,
FRK21,
FRK22,
FRK23,
FRK24,
FRK25,
FRK26,
FRK27,
FRK28,
FRL01,
FRL02,
FRL03,
FRL04,
FRL05,
FRL06,
FRM01,
FRM02,
FRY10,
FRY20,
FRD22,
FRE11,7.4049530029296875
FRE12,
FRE21,
FRE22,
FRE23,
FRF11,
FRF12,
FRF21,
FRF22,
FRF23,
FRF24,
FRF31,
FRF32,
FRF33,
FRF34,
FRG01,2.7150890827178955
NL133,17.014314651489258
NL211,13.740926742553711
NL212,13.5974702835083
NL213,12.96933650970459
NL221,12.973645210266113
NL224,17.351228713989258
NL225,13.757071495056152
NL226,9.973061561584473
NL230,8.001511573791504
NL310,22.643800735473633
NL321,3.9300756454467773
NL323,6.542691230773926
NL324,10.698094367980957
NL325,13.257275581359863
NL327,23.17418670654297
NL328,11.601632118225098
NL329,13.544677734375
NL332,2.618931531906128
NL333,2.33030366897583
NL337,2.328827381134033
IS002,66.20378112792969
ITC11,
ITC12,
ITC13,
LT027,
LT028,
LT029,
LU000,
LV003,46.84417724609375
LV005,
LV006,83.76480102539062
LV007,
LV008,84.87189483642578
LV009,62.41629409790039
ME000,
MK001,
MK002,
MK003,
MK004,
NL33A,17.346410751342773
NL33B,16.18263816833496
NL33C,13.67836856842041
NL341,4.135833740234375
ITC49,
ITC4A,
ITC4B,12.275447845458984
ITC4C,
ITC4D,
ITF11,
ITF12,
ITF13,
ITF14,
ITF21,
ITF22,
ITF31,
ITF32,
ITF33,
ITF34,
ITF35,
ITF43,
ITF44,
ITF45,
ITF46,
ITF47,
ITF48,
ITF51,
ITF52,
ITF61,
ITF62,
ITF63,
ITF64,
ITG11,
ITG12,
ITG13,
ITG14,
ITG15,
ITG16,
ITG17,
ITG18,
ITG19,
ITG2D,
ITG2E,
ITG2H,
ITG2G,
ITH10,
ITH20,
ITH31,
ITH32,
ITC14,
ITC15,
ITC16,
ITC17,
ITC18,
ITC20,
ITC31,
ITC32,
ITC33,
ITC34,
ITC41,
ITC42,
ITC43,
ITC44,
ITC46,
ITC47,
ITC48,
ITI17,
ITI18,
ITI19,
ITI1A,
ITI21,
ITI22,
ITI31,
ITI32,
ITI33,
ITI34,
ITI35,
ITI41,
ITI42,
ITI43,
ITI44,
ITI45,
LI000,
LT011,
LT021,
LT022,52.95356369018555
LT023,59.5137825012207
LT024,47.72624206542969
PL213,
PL214,
PL217,
PL218,
PL219,
PL225,
PL227,
PL228,
PL229,
PL22A,
ITH33,
ITH34,
ITH35,
ITH36,7.5771484375
ITH37,4.578246116638184
ITH41,
ITH42,
ITH43,
ITH44,
ITH51,
ITH52,
ITH53,
ITH54,
ITH55,
ITH56,8.785642623901367
ITH57,
ITH58,
ITH59,
ITI11,
ITI12,
ITI13,
ITI14,
ITI15,
ITI16,
NL342,2.5148980617523193
NL411,13.578144073486328
NL412,16.199724197387695
NL413,12.111083984375
NL414,11.175458908081055
NL421,10.001057624816895
NL422,10.678972244262695
NL423,
NO081,41.00772476196289
NO082,39.95973205566406
NO020,
NO091,26.077911376953125
NO092,14.349985122680664
MK005,
MK006,
MK007,
MK008,
MT001,
MT002,0.0
NL111,19.56378936767578
NL112,20.521482467651367
NL113,16.4035587310791
NL124,10.219582557678223
NL125,9.676085472106934
NL126,13.575055122375488
NL131,14.689080238342285
NL132,18.06591033935547
NO071,42.26517105102539
SK032,
SK041,
SK042,
TR100,
NO074,173.8831329345703
PL22B,
PL22C,
PL411,20.990703582763672
PL414,
PL415,
RS226,
RS227,
RS228,
RS229,
SE110,22.140247344970703
SE121,61.379825592041016
SE122,17.88798713684082
SE123,30.36332893371582
SE124,48.398033142089844
PL515,
PL516,
PL517,
PL518,
PL523,
PL524,
PL613,24.989404678344727
PL616,28.42645263671875
PL617,
PL618,26.722253799438477
PL619,
PL621,
PL622,47.750892639160156
PL623,
PL633,18.76767921447754
PL634,44.14041519165039
PL636,
PL637,
PL638,
PL711,
PL712,
PL713,
PL714,
PL715,
PL721,
PL722,
PL811,
PL812,
PL814,
PL815,
PL821,
PL822,
PL823,
PL824,
PL841,
PL842,
PL843,
PL911,
PL912,
NO0A1,11.59882926940918
RS122,
RS123,
RS124,
RS125,
RS126,
RS127,
RS211,
PL416,
PL417,
PL418,
PL424,22.067073822021484
PL426,
PL427,
PL428,25.979524612426758
PL431,
PL432,
PL514,
RS213,
RS214,
RS215,
RS216,
RS217,
RS218,
RS221,42.14749526977539
RS222,
RS223,
RS224,
RS225,
NO0A2,3.0830538272857666
NO0A3,64.66857147216797
PL21A,
PL224,
SI044,
SK010,
SK021,
SK022,
SK023,
SK031,
PT16F,
PT16G,
PT16H,
PT16I,
PT16J,
PT170,
PT181,
PT184,
PT185,
PT186,
PT187,
PT200,
TR211,
TR212,
TR213,
TR221,
TR222,
SE313,88.5151596069336
RO126,
RO211,
RO212,
RO213,51.23652267456055
RO214,
RO215,
RO216,
RO221,42.364891052246094
RO222,
RO223,
RO224,
RO225,
RO226,
RO311,
RO312,39.746055603027344
RO313,
RO314,
RO315,41.51436996459961
RO316,
RO317,
RO321,
RO322,
RO411,
RO412,
RO413,
RO414,
RO415,
RO421,
RO422,
RO423,
RO424,
RS110,
RS121,
TR711,
TR712,
TR713,
TR714,
TR715,
TR721,
TR722,
RS212,
UKF11,
UKF12,
UKF13,
UKF14,
UKF15,6.80355978012085
UKF16,
UKF21,
UKF22,
UKF24,
UKF25,
UKF30,4.78823709487915
UKG11,
UKG12,
UKG13,
UKG21,
UKG22,
UKG23,
UKG24,
UKG31,
PT300,
RO111,
RO112,
RO113,
RO114,
RO115,
RO116,
RO121,
RO122,
RO123,
RO124,
RO125,
SE125,47.79934310913086
SE211,
SE212,
SE213,
SE214,61.28196334838867
SE221,20.33891487121582
SE224,15.245620727539062
SE231,14.862897872924805
SE232,11.9913330078125
SE311,45.85430145263672
SE312,
SI041,
SI042,
SI043,
TRB12,
TRB13,
TRB14,
TRB21,
TRB22,
TRB23,
TRB24,
TRC11,
UKG32,
UKG33,
UKG36,
UKG37,
UKG38,
UKG39,
UKH11,5.235420227050781
UKH12,4.337484359741211
UKH14,6.963921546936035
UKH15,8.977237701416016
UKH16,
UKH17,4.810434341430664
UKH21,
UKH23,
UKH24,
SE321,78.9415512084961
SE322,
SE331,76.40055847167969
SE332,
SI031,
SI032,
SI033,
SI034,
SI035,
SI036,
SI037,
SI038,
PL913,
PL921,
PL922,
PL923,
PL924,
PL925,
PL926,
PT111,
PT112,
PT119,
PT11A,
PT11B,
PT11C,
PT11D,
PT11E,
PT150,
PT16B,
PT16D,
PT16E,
TRA22,
TRA23,
TRA24,
TRB11,
TRC12,
TRC13,
TRC21,
TRC22,
TRC31,
TRC32,
TRC33,
TRC34,
UKC11,6.064352035522461
UKC12,
UKC13,
UKC14,
UKC21,
UKC22,
UKC23,
UKD11,
UKD12,
UKD33,
UKD34,9.065913200378418
UKD35,
UKD36,
UKD37,
UKD41,
UKD42,2.6570823192596436
UKD44,
UKD45,
UKD46,
UKD47,11.545475006103516
UKD61,11.752492904663086
UKD62,
UKD63,8.097906112670898
UKD71,11.157552719116211
UKD72,12.20872974395752
UKD73,
UKD74,10.990822792053223
UKE11,4.07740592956543
UKE12,2.5129058361053467
UKE13,4.1916303634643555
UKE21,5.235920429229736
UKH25,
UKH31,4.049905300140381
UKH32,4.888705253601074
UKH34,5.787977695465088
UKH35,
UKH36,5.822962760925293
UKH37,5.345945358276367
UKI31,
UKI32,3.078486919403076
UKI33,3.476367950439453
UKI34,2.9364829063415527
UKI41,4.088109970092773
UKI42,3.875619649887085
UKI43,3.552173614501953
UKI44,3.696296453475952
UKI45,3.15175199508667
UKI51,3.986778974533081
UKI52,4.433413505554199
UKI53,3.868147134780884
UKI54,3.779655933380127
UKI61,
UKI62,
UKI63,3.6357836723327637
UKI71,
UKI72,3.368891477584839
UKI73,3.197206974029541
UKI74,
UKI75,2.6581923961639404
UKJ11,
UKJ12,
UKJ13,
UKJ14,
UKJ21,
UKJ22,
UKJ25,
UKJ26,
UKJ27,
UKJ28,
TR310,
TR321,
TR322,
TR323,
TR331,
TR332,
TR333,
TR334,
TR411,
TR412,
TR413,
TR421,
TR422,
TR423,
TR424,
TR425,
TR510,
TR521,
TR522,
TR611,
TR612,
TR613,
TR621,
TR622,
TR631,
TR632,
TR633,
UKE22,
UKE31,
UKE32,
UKE41,
UKE42,
UKE44,
UKE45,
TR723,
TR811,
TR812,
TR813,
TR821,
TR822,
TR823,
TR831,
TR832,
TR833,
TR834,
TR901,
TR902,
TR903,
TR904,
TR905,
TR906,
TRA11,
TRA12,
TRA13,
TRA21,
UKL17,
UKL18,
UKL21,
UKL22,
UKL23,
UKL24,
UKM50,
UKM61,
UKM62,2.5153815746307373
UKM63,
UKM64,
UKM71,
UKM72,
UKM73,
UKM75,
UKM76,
UKM77,
UKM78,
UKM81,
UKM82,4.661412239074707
UKM83,
UKM84,
UKM91,
UKM92,
UKM93,
UKM94,
UKM95,
UKN06,
UKN07,
UKN08,
UKN09,
UKN0A,0.20292596518993378
UKN0B,1.7026094198226929
UKN0C,
UKN0D,
UKN0E,
UKN0F,
UKN0G,2.832089900970459
UKM65,
UKM66,
UKJ31,0.8677126169204712
UKJ32,5.3828630447387695
UKJ34,
UKJ35,
UKJ36,2.2403647899627686
UKJ37,
UKJ41,6.227341175079346
UKJ43,4.5191521644592285
UKJ44,
UKJ45,
UKJ46,
UKK11,3.6219258308410645
UKK12,
UKK13,
UKK14,
UKK15,
UKK24,4.537703037261963
UKK25,
UKK23,
UKK30,
UKK41,1.9927945137023926
UKK42,
UKK43,
UKL11,0.3444921672344208
UKL12,0.04212687537074089
UKL13,
UKL14,
UKL15,
UKL16,
NO0B1,
NO0B2,
ITG2F,
BE329,
NO060,79.0879135131836
