nuts,altitude,Annual Snowfall amount (mm) (1981 - 2010)
DEB3C,0,
DEB3D,0,
DEB3E,0,
DEB3F,0,
DEB3G,0,
DEB3H,0,
DEB3I,0,
DEB3J,0,
DEB3K,0,
DEC01,0,
DEC02,0,
DEC03,0,
DEC04,0,
DEC05,0,
DEC06,0,
DED21,0,
DED2C,0,
DED2D,0,
DED2E,0,
DED2F,0,
DED41,0,
DED42,0,
DED43,0,
DED44,0,
DED45,0,
DED51,0,
DED52,0,
DED53,0,
DEE01,0,
DEE02,0,
DEE03,0,
DEE04,0,
DEE05,0,
DEE06,0,
DEE07,0,
DEE08,0,
DEG0E,0,
DEG0F,0,
DEG0G,0,
DEG0H,0,
DEG0I,0,
DEG0J,0,
DEG0K,0,
DEG0L,0,
DEG0M,0,
DEG0N,0,
DEG0P,0,
DK011,0,17.948536
DK012,0,27.970272
DK013,0,46.87095
DK014,0,29.301104
DK021,0,40.14721
DK022,0,36.75434
DK031,0,34.21174
DK032,0,30.56624
DK041,0,35.515118
DK042,0,47.44426
DK050,0,43.451653
EE001,0,
EE004,0,132.97345
EE009,0,
EE00A,0,111.689415
EE008,0,112.91824
EL301,0,
EL302,0,
EL303,0,
EL304,0,
EL305,0,
EL306,0,
EL307,0,
EL411,0,
EL412,0,
EL413,0,
EL421,0,
EL422,0,
EL431,0,
EL432,0,
EL433,0,
EL434,0,
EL511,0,
EL512,0,
EL513,0,
EL514,0,
EL515,0,
EL521,0,
EL522,0,
EL523,0,
DEA15,0,
DEE09,0,
DEE0A,0,
DEE0B,0,
DEE0C,0,
DEE0D,0,25.309408
DEE0E,0,
DEF01,0,49.76402
DEF02,0,43.98864
DEF03,0,34.328503
DEF04,0,45.6486
DEF05,0,38.203197
DEF06,0,32.30654
DEF07,0,34.82694
DEF08,0,38.852665
DEF09,0,30.378597
DEF0A,0,45.939976
DEF0B,0,52.41001
DEF0C,0,66.37928
DEF0D,0,39.254005
DEF0E,0,32.214046
DEF0F,0,43.828247
DEG01,0,
DEG02,0,
DEG03,0,
DEG04,0,
DEG05,0,
DEG06,0,
DEG07,0,
DEG09,0,
DEG0A,0,
DEG0B,0,
DEG0C,0,
DEG0D,0,
DEA16,0,
DEA17,0,25.941042
DEA18,0,
DEA19,0,
DEA1A,0,
DEA1B,0,16.282553
DEA1C,0,
DEA1D,0,
DEA1E,0,18.330433
DEA1F,0,16.776863
DEA22,0,
DEA23,0,
DEA24,0,
DEA26,0,
DEA27,0,
DEA28,0,
DEA29,0,
DEA2A,0,
DEA2B,0,
DEA2C,0,
DEA2D,0,
DEA31,0,
DEA32,0,
DEA33,0,
DEA34,0,
DEA35,0,
DEA36,0,
DEA37,0,
DEA38,0,
DEA41,0,
DEA42,0,
DEA43,0,
DEA44,0,
DEA45,0,
DEA46,0,
DEA47,0,
DEA51,0,
DEA52,0,
FI1C4,0,108.19036
FI1C5,0,181.72382
FI1D1,0,
FI1D2,0,
FI1D3,0,
FI1D5,0,121.029884
FI1D7,0,165.581
FI1D8,0,
FI1D9,0,119.94256
FI200,0,99.21704
FR101,0,4.689359
EL524,0,
FI193,0,
FI194,0,114.05724
FI195,0,101.71206
FI196,0,75.73996
FI197,0,
FI1B1,0,119.91326
FI1C1,0,66.11665
FI1C2,0,
FI1C3,0,151.89362
EL642,0,
EL643,0,
EL644,0,
EL645,0,
EL651,0,0.01538186
EL652,0,
EL653,0,
ES111,0,
ES112,0,
ES113,0,
ES114,0,
ES120,0,
ES130,0,
ES211,0,
ES212,0,
ES213,0,
ES220,0,
ES230,0,
ES241,0,
ES242,0,
ES243,0,
ES300,0,
ES411,0,
ES412,0,
ES413,0,
ES414,0,
ES415,0,
ES416,0,
ES417,0,
ES418,0,
ES419,0,
EL525,0,
EL526,0,
EL527,0,
EL531,0,
EL532,0,
EL533,0,
EL541,0,
EL542,0,
EL543,0,
EL611,0,
EL612,0,
EL613,0,
EL621,0,
EL622,0,
EL623,0,
EL624,0,
EL631,0,
EL632,0,
EL633,0,
EL641,0,
ES531,0,
ES532,0,
ES533,0,
ES611,0,
ES612,0,
ES613,0,
ES614,0,
ES615,0,
ES616,0,
ES617,0,
ES618,0,
ES620,0,
ES630,0,
ES640,0,0.0
ES703,0,
ES704,0,
ES705,0,
ES706,0,
ES707,0,
ES708,0,
ES709,0,
HU321,0,
HU322,0,
ES421,0,
ES422,0,
ES423,0,
ES424,0,
ES425,0,
ES431,0,
ES432,0,
ES511,0,
ES512,0,
ES513,0,
ES514,0,
ES521,0,
ES522,0,
ES523,0,
HR022,0,
FR102,0,
FR103,0,
FR104,0,
FR105,0,
FR106,0,
FR107,0,
FR108,0,
FRB01,0,
FRB02,0,
FRB03,0,
FRB04,0,
FRB05,0,
FRB06,0,
FRC11,0,
FRC12,0,
FRC13,0,
FRC14,0,
FRC21,0,
FRC22,0,
FRC23,0,
FRC24,0,
FRD11,0,
FRG02,0,
FRG03,0,
FRG04,0,
FRG05,0,
FRH01,0,
FRH02,0,
FRH03,0,
FRH04,0,
FRI11,0,
FRI12,0,4.3728075
FRI13,0,
FRI14,0,
FRI15,0,
FRI21,0,
FRI22,0,
FRI23,0,
FRI31,0,
FRI32,0,4.062318
FRI33,0,
FRI34,0,
FRJ11,0,
FRJ12,0,
FRJ13,0,
FRJ14,0,
FRJ15,0,
FRJ21,0,
FRJ22,0,
FRJ23,0,
FRJ24,0,
FRJ25,0,
FRJ26,0,
FRJ27,0,
FRJ28,0,
FRK11,0,
FRK12,0,
FRK13,0,
FRY30,0,
FRY40,0,
FRY50,0,
HR031,0,
HR032,0,
HR033,0,
HR034,0,
HR035,0,
HR036,0,
HR037,0,
HR050,0,
HR065,0,
HR064,0,
HR062,0,
HR063,0,
HR061,0,
HR021,0,
HR023,0,
HR024,0,
HR025,0,
HR026,0,
HR027,0,
HR028,0,
HU110,0,
HU120,0,
HU211,0,
HU212,0,
HU213,0,
HU221,0,
HU222,0,
HU223,0,
HU231,0,
HU232,0,
HU233,0,
HU311,0,
HU312,0,
HU313,0,
LT025,0,
LT026,0,
HU323,0,
HU331,0,
HU332,0,
HU333,0,
IE041,0,
IE042,0,
IE051,0,
IE052,0,
IE053,0,
IE061,0,
IE062,0,
IE063,0,
IS001,0,39.91246
FRD12,0,
FRD13,0,
FRD21,0,
ITF65,0,
FRK14,0,
FRK21,0,
FRK22,0,
FRK23,0,
FRK24,0,
FRK25,0,
FRK26,0,
FRK27,0,
FRK28,0,
FRL01,0,
FRL02,0,
FRL03,0,
FRL04,0,
FRL05,0,
FRL06,0,
FRM01,0,
FRM02,0,
FRY10,0,
FRY20,0,
FRD22,0,
FRE11,0,11.303055
FRE12,0,
FRE21,0,
FRE22,0,
FRE23,0,
FRF11,0,
FRF12,0,
FRF21,0,
FRF22,0,
FRF23,0,
FRF24,0,
FRF31,0,
FRF32,0,
FRF33,0,
FRF34,0,
FRG01,0,4.56743
NL133,0,24.23242
NL211,0,21.478918
NL212,0,20.587257
NL213,0,18.112844
NL221,0,22.886831
NL224,0,27.25959
NL225,0,19.963793
NL226,0,15.991785
NL230,0,15.767945
NL310,0,38.24065
NL321,0,7.259178
NL323,0,12.926433
NL324,0,19.614065
NL325,0,23.915545
NL327,0,38.55553
NL328,0,22.287243
NL329,0,22.609642
NL332,0,4.81211
NL333,0,4.7223682
NL337,0,5.1238756
IS002,0,105.46773
ITC11,0,
ITC12,0,
ITC13,0,
LT027,0,
LT028,0,
LT029,0,
LU000,0,
LV003,0,73.87656
LV005,0,
LV006,0,113.90709
LV007,0,
LV008,0,114.32674
LV009,0,91.38411
ME000,0,
MK001,0,
MK002,0,
MK003,0,
MK004,0,
NL33A,0,30.644121
NL33B,0,29.152382
NL33C,0,23.249317
NL341,0,8.070749
ITC49,0,
ITC4A,0,
ITC4B,0,24.945404
ITC4C,0,
ITC4D,0,
ITF11,0,
ITF12,0,
ITF13,0,
ITF14,0,
ITF21,0,
ITF22,0,
ITF31,0,
ITF32,0,
ITF33,0,
ITF34,0,
ITF35,0,
ITF43,0,
ITF44,0,
ITF45,0,
ITF46,0,
ITF47,0,
ITF48,0,
ITF51,0,
ITF52,0,
ITF61,0,
ITF62,0,
ITF63,0,
ITF64,0,
ITG11,0,
ITG12,0,
ITG13,0,
ITG14,0,
ITG15,0,
ITG16,0,
ITG17,0,
ITG18,0,
ITG19,0,
ITG2D,0,
ITG2E,0,
ITG2H,0,
ITG2G,0,
ITH10,0,
ITH20,0,
ITH31,0,
ITH32,0,
ITC14,0,
ITC15,0,
ITC16,0,
ITC17,0,
ITC18,0,
ITC20,0,
ITC31,0,
ITC32,0,
ITC33,0,
ITC34,0,
ITC41,0,
ITC42,0,
ITC43,0,
ITC44,0,
ITC46,0,
ITC47,0,
ITC48,0,
ITI17,0,
ITI18,0,
ITI19,0,
ITI1A,0,
ITI21,0,
ITI22,0,
ITI31,0,
ITI32,0,
ITI33,0,
ITI34,0,
ITI35,0,
ITI41,0,
ITI42,0,
ITI43,0,
ITI44,0,
ITI45,0,
LI000,0,
LT011,0,
LT021,0,
LT022,0,82.26126
LT023,0,90.54884
LT024,0,73.188995
PL213,0,
PL214,0,
PL217,0,
PL218,0,
PL219,0,
PL225,0,
PL227,0,
PL228,0,
PL229,0,
PL22A,0,
ITH33,0,
ITH34,0,
ITH35,0,
ITH36,0,14.659451
ITH37,0,7.4668603
ITH41,0,
ITH42,0,
ITH43,0,
ITH44,0,
ITH51,0,
ITH52,0,
ITH53,0,
ITH54,0,
ITH55,0,
ITH56,0,16.805607
ITH57,0,
ITH58,0,
ITH59,0,
ITI11,0,
ITI12,0,
ITI13,0,
ITI14,0,
ITI15,0,
ITI16,0,
NL342,0,5.0611296
NL411,0,21.525227
NL412,0,23.708937
NL413,0,17.41315
NL414,0,16.058413
NL421,0,14.267603
NL422,0,14.166581
NL423,0,
NO081,0,81.216896
NO082,0,71.50032
NO020,0,
NO091,0,48.35751
NO092,0,27.409819
MK005,0,
MK006,0,
MK007,0,
MK008,0,
MT001,0,
MT002,0,0.0
NL111,0,35.493076
NL112,0,33.947834
NL113,0,28.799818
NL124,0,17.892628
NL125,0,16.750526
NL126,0,21.19203
NL131,0,22.782385
NL132,0,31.753162
NO071,0,82.01231
SK032,0,
SK041,0,
SK042,0,
TR100,0,
NO074,0,238.3857
PL22B,0,
PL22C,0,
PL411,0,31.819902
PL414,0,
PL415,0,
RS226,0,
RS227,0,
RS228,0,
RS229,0,
SE110,0,38.14504
SE121,0,100.49179
SE122,0,33.570126
SE123,0,50.45341
SE124,0,78.86406
PL515,0,
PL516,0,
PL517,0,
PL518,0,
PL523,0,
PL524,0,
PL613,0,37.15346
PL616,0,39.023144
PL617,0,
PL618,0,39.023144
PL619,0,
PL621,0,
PL622,0,70.65345
PL623,0,
PL633,0,30.133402
PL634,0,62.415607
PL636,0,
PL637,0,
PL638,0,
PL711,0,
PL712,0,
PL713,0,
PL714,0,
PL715,0,
PL721,0,
PL722,0,
PL811,0,
PL812,0,
PL814,0,
PL815,0,
PL821,0,
PL822,0,
PL823,0,
PL824,0,
PL841,0,
PL842,0,
PL843,0,
PL911,0,
PL912,0,
NO0A1,0,29.090311
RS122,0,
RS123,0,
RS124,0,
RS125,0,
RS126,0,
RS127,0,
RS211,0,
PL416,0,
PL417,0,
PL418,0,
PL424,0,32.726727
PL426,0,
PL427,0,
PL428,0,39.418663
PL431,0,
PL432,0,
PL514,0,
RS213,0,
RS214,0,
RS215,0,
RS216,0,
RS217,0,
RS218,0,
RS221,0,76.45484
RS222,0,
RS223,0,
RS224,0,
RS225,0,
NO0A2,0,8.60826
NO0A3,0,148.65475
PL21A,0,
PL224,0,
SI044,0,
SK010,0,
SK021,0,
SK022,0,
SK023,0,
SK031,0,
PT16F,0,
PT16G,0,
PT16H,0,
PT16I,0,
PT16J,0,
PT170,0,
PT181,0,
PT184,0,
PT185,0,
PT186,0,
PT187,0,
PT200,0,
TR211,0,
TR212,0,
TR213,0,
TR221,0,
TR222,0,
SE313,0,137.89598
RO126,0,
RO211,0,
RO212,0,
RO213,0,65.92641
RO214,0,
RO215,0,
RO216,0,
RO221,0,62.155178
RO222,0,
RO223,0,
RO224,0,
RO225,0,
RO226,0,
RO311,0,
RO312,0,61.20234
RO313,0,
RO314,0,
RO315,0,61.185543
RO316,0,
RO317,0,
RO321,0,
RO322,0,
RO411,0,
RO412,0,
RO413,0,
RO414,0,
RO415,0,
RO421,0,
RO422,0,
RO423,0,
RO424,0,
RS110,0,
RS121,0,
TR711,0,
TR712,0,
TR713,0,
TR714,0,
TR715,0,
TR721,0,
TR722,0,
RS212,0,
UKF11,0,
UKF12,0,
UKF13,0,
UKF14,0,
UKF15,0,14.382636
UKF16,0,
UKF21,0,
UKF22,0,
UKF24,0,
UKF25,0,
UKF30,0,9.672036
UKG11,0,
UKG12,0,
UKG13,0,
UKG21,0,
UKG22,0,
UKG23,0,
UKG24,0,
UKG31,0,
PT300,0,
RO111,0,
RO112,0,
RO113,0,
RO114,0,
RO115,0,
RO116,0,
RO121,0,
RO122,0,
RO123,0,
RO124,0,
RO125,0,
SE125,0,70.8092
SE211,0,
SE212,0,
SE213,0,
SE214,0,94.756874
SE221,0,33.010086
SE224,0,24.216177
SE231,0,25.832766
SE232,0,18.580282
SE311,0,83.69601
SE312,0,
SI041,0,
SI042,0,
SI043,0,
TRB12,0,
TRB13,0,
TRB14,0,
TRB21,0,
TRB22,0,
TRB23,0,
TRB24,0,
TRC11,0,
UKG32,0,
UKG33,0,
UKG36,0,
UKG37,0,
UKG38,0,
UKG39,0,
UKH11,0,9.83544
UKH12,0,8.327907
UKH14,0,10.641424
UKH15,0,18.852987
UKH16,0,
UKH17,0,10.036209
UKH21,0,
UKH23,0,
UKH24,0,
SE321,0,109.09012
SE322,0,
SE331,0,107.44158
SE332,0,
SI031,0,
SI032,0,
SI033,0,
SI034,0,
SI035,0,
SI036,0,
SI037,0,
SI038,0,
PL913,0,
PL921,0,
PL922,0,
PL923,0,
PL924,0,
PL925,0,
PL926,0,
PT111,0,
PT112,0,
PT119,0,
PT11A,0,
PT11B,0,
PT11C,0,
PT11D,0,
PT11E,0,
PT150,0,
PT16B,0,
PT16D,0,
PT16E,0,
TRA22,0,
TRA23,0,
TRA24,0,
TRB11,0,
TRC12,0,
TRC13,0,
TRC21,0,
TRC22,0,
TRC31,0,
TRC32,0,
TRC33,0,
TRC34,0,
UKC11,0,13.283237
UKC12,0,
UKC13,0,
UKC14,0,
UKC21,0,
UKC22,0,
UKC23,0,
UKD11,0,
UKD12,0,
UKD33,0,
UKD34,0,19.383978
UKD35,0,
UKD36,0,
UKD37,0,
UKD41,0,
UKD42,0,10.280834
UKD44,0,
UKD45,0,
UKD46,0,
UKD47,0,24.494392
UKD61,0,23.904951
UKD62,0,
UKD63,0,15.168921
UKD71,0,25.472937
UKD72,0,28.33936
UKD73,0,
UKD74,0,24.881025
UKE11,0,7.5501027
UKE12,0,5.5316358
UKE13,0,9.501539
UKE21,0,10.756969
UKH25,0,
UKH31,0,8.842763
UKH32,0,9.957044
UKH34,0,9.86468
UKH35,0,
UKH36,0,12.079851
UKH37,0,9.725061
UKI31,0,
UKI32,0,5.0220647
UKI33,0,4.8359427
UKI34,0,4.6741433
UKI41,0,7.798013
UKI42,0,6.3473616
UKI43,0,5.8337235
UKI44,0,6.50004
UKI45,0,6.033247
UKI51,0,6.946115
UKI52,0,7.9423
UKI53,0,6.05441
UKI54,0,6.9151707
UKI61,0,
UKI62,0,
UKI63,0,6.7935567
UKI71,0,
UKI72,0,5.506394
UKI73,0,5.0220647
UKI74,0,
UKI75,0,3.561517
UKJ11,0,
UKJ12,0,
UKJ13,0,
UKJ14,0,
UKJ21,0,
UKJ22,0,
UKJ25,0,
UKJ26,0,
UKJ27,0,
UKJ28,0,
TR310,0,
TR321,0,
TR322,0,
TR323,0,
TR331,0,
TR332,0,
TR333,0,
TR334,0,
TR411,0,
TR412,0,
TR413,0,
TR421,0,
TR422,0,
TR423,0,
TR424,0,
TR425,0,
TR510,0,
TR521,0,
TR522,0,
TR611,0,
TR612,0,
TR613,0,
TR621,0,
TR622,0,
TR631,0,
TR632,0,
TR633,0,
UKE22,0,
UKE31,0,
UKE32,0,
UKE41,0,
UKE42,0,
UKE44,0,
UKE45,0,
TR723,0,
TR811,0,
TR812,0,
TR813,0,
TR821,0,
TR822,0,
TR823,0,
TR831,0,
TR832,0,
TR833,0,
TR834,0,
TR901,0,
TR902,0,
TR903,0,
TR904,0,
TR905,0,
TR906,0,
TRA11,0,
TRA12,0,
TRA13,0,
TRA21,0,
UKL17,0,
UKL18,0,
UKL21,0,
UKL22,0,
UKL23,0,
UKL24,0,
UKM50,0,
UKM61,0,
UKM62,0,7.8508325
UKM63,0,
UKM64,0,
UKM71,0,
UKM72,0,
UKM73,0,
UKM75,0,
UKM76,0,
UKM77,0,
UKM78,0,
UKM81,0,
UKM82,0,9.967397
UKM83,0,
UKM84,0,
UKM91,0,
UKM92,0,
UKM93,0,
UKM94,0,
UKM95,0,
UKN06,0,
UKN07,0,
UKN08,0,
UKN09,0,
UKN0A,0,1.0476949
UKN0B,0,4.1266904
UKN0C,0,
UKN0D,0,
UKN0E,0,
UKN0F,0,
UKN0G,0,5.54424
UKM65,0,
UKM66,0,
UKJ31,0,1.1272924
UKJ32,0,5.83415
UKJ34,0,
UKJ35,0,
UKJ36,0,2.8964453
UKJ37,0,
UKJ41,0,10.797355
UKJ43,0,8.510206
UKJ44,0,
UKJ45,0,
UKJ46,0,
UKK11,0,5.593481
UKK12,0,
UKK13,0,
UKK14,0,
UKK15,0,
UKK24,0,5.5846715
UKK25,0,
UKK23,0,
UKK30,0,
UKK41,0,3.3395889
UKK42,0,
UKK43,0,
UKL11,0,1.7774543
UKL12,0,1.5372466
UKL13,0,
UKL14,0,
UKL15,0,
UKL16,0,
NO0B1,0,
NO0B2,0,
ITG2F,0,
BE329,0,
NO060,0,147.46419
